id,name,description,address,kommun,lan,lat,lng,website,phone,email,products,onSiteSales,tastingRoom,"gardsförsäljningLicense",isArchipelago,openingHours,season,source
skargardsbo,"Skärgårdsbo","","Lövgrens väg 7, 373 65 Hasslö, Sverige","",Blekinge,56.0997334,15.469735,http://skargardsbo.se/,"076-855 78 40","","[""honung"",""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","",google-places:biodling
smeabondens-gard,"Smeabondens Gård","","Stora Silpinge 41, 372 91 Ronneby, Sverige",Ronneby,Blekinge,56.271419,15.1800885,https://www.facebook.com/Skogsbrynetperma/,"076-878 61 90","","[""annat""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbutik"
solmarka-gardsbutik-2,"Solmarka Gårdsbutik","","Arbygatan, 388 94 Vassmolösa, Sverige","",Blekinge,56.5693284,16.1371206,http://www.solmarka.se/,"","","[""annat""]",1,0,0,0,"måndag: 10:30–18:00, tisdag: 10:30–18:00, onsdag: 10:30–18:00, torsdag: 10:30–18:00, fredag: 10:30–17:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:lokal producent mat"
stora-vorta-gard-ab,"Stora Vörta Gård AB","","Stora Vörta, 373 31 Nättraby, Sverige","",Blekinge,56.203695,15.54602,https://www.storavortagard.se/,"070-822 74 21","","[""kött""]",0,0,0,0,"","","google-places:viltuppfödare"
stora-horns-vingard-2,"Stora horns vingård","","Trekantsvägen 3, 373 66 Hasslö, Sverige","",Blekinge,56.1193377,15.4777461,https://www.storahorn.se/,"076-839 27 70","","[""vin""]",1,1,0,0,"","","google-places:gårdscafé"
systrarna-lindqvist-cafe-surdegsbageri,"Systrarna Lindqvist Cafe & Surdegsbageri","","Borgmästaregatan 3, 371 15 Karlskrona, Sverige",Karlskrona,Blekinge,56.1603278,15.5847806,https://www.facebook.com/systrarnalindqvist/,"0455-156 00","","[""bakat""]",1,1,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:gårdscafé"
tboden,Tboden,"","Rådhusgatan 11, 371 15 Karlskrona, Sverige",Karlskrona,Blekinge,56.1617846,15.5846007,https://www.facebook.com/HannasTbod/,"0455-299 95","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 11:00–14:00, söndag: Stängt","","google-places:gårdsbageri"
tjurko-batkyrkogard,"Tjurkö båtkyrkogård","","Hägnan vägen, 373 63 Tjurkö, Sverige","",Blekinge,56.1209812,15.6047115,https://uddautflykter.se/guide/blekinge/tjurko-batkyrkogard/,"","","[""annat""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:ekogård"
torhamns-fagelstation,"Torhamns Fågelstation","","373 71 Torhamn, Sverige","",Blekinge,56.076403,15.8472014,http://kok-torhamn.se/torhamnsida.htm,"","","[""kött""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:viltuppfödare"
vasakull-gard,"Vasakull Gård","","Vasakullsvägen 25, 372 62 Bräkne-Hoby, Sverige","",Blekinge,56.2677249,15.0575926,http://vasakullgard.se/,"070-993 62 64","","[""annat""]",1,0,0,0,"måndag: 07:00–20:00, tisdag: 07:00–20:00, onsdag: 07:00–20:00, torsdag: 07:00–20:00, fredag: 07:00–20:00, lördag: 07:00–20:00, söndag: 07:00–20:00","","google-places:gårdsbutik"
vingarden-stora-borakra,"Vingården Stora Boråkra","","Stora Boråkra, 371 91 Karlskrona, Sverige",Karlskrona,Blekinge,56.2168249,15.5890355,http://www.storaborakra.se/,"070-884 78 47","","[""vin"",""kött""]",1,1,0,0,"","","google-places:vingård"
vaffelstugan-i-wamoparken,"Våffelstugan i Wämöparken","","Hästövägen 1, 371 42 Karlskrona, Sverige",Karlskrona,Blekinge,56.1793941,15.6126884,https://www.vaffelstugan.com/,"076-601 51 34","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 11:00–16:00, onsdag: 11:00–16:00, torsdag: 11:00–16:00, fredag: 11:00–16:00, lördag: 11:00–16:00, söndag: 11:00–16:00","","google-places:gårdsbageri"
wagga-fisk-delikatess,"Wägga Fisk & Delikatess","","Saltsjöbadsvägen 44, 374 30 Karlshamn, Sverige",Karlshamn,Blekinge,56.157203,14.884833,http://delikatessrokeri.se/,"0454-190 85","","[""fisk""]",1,1,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 09:00–14:00, söndag: Stängt","","google-places:gårdsrestaurang"
aggaboden-2,"Äggaboden","","Gärestads Bygata 16, 372 97 Ronneby, Sverige",Ronneby,Blekinge,56.2051463,15.3325086,http://www.aggaboden.se/,"0457-361 42","","[""annat"",""kött""]",1,0,0,0,"måndag: Stängt, tisdag: 11:00–17:00, onsdag: 11:00–17:00, torsdag: 11:00–17:00, fredag: 11:00–17:00, lördag: 11:00–16:00, söndag: 11:00–16:00","","google-places:gårdsbutik"
anghagen-gard,"Änghagen Gård","","Långasjö 208, 373 38 Holmsjö, Sverige","",Blekinge,56.4262958,15.4466513,https://www.facebook.com/Anghagengard,"073-375 39 56","","[""annat"",""kött""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbutik"
appelboden-musteri,"Äppelboden Musteri","","Gustavstorpsvägen 234, 375 91 Mörrum, Sverige","",Blekinge,56.1900216,14.7079342,http://appelboden.se/,"073-346 63 46","","[""vin""]",0,1,0,0,"måndag: 08:00–18:00, tisdag: 08:00–18:00, onsdag: 08:00–18:00, torsdag: 08:00–18:00, fredag: 08:00–18:00, lördag: 08:00–18:00, söndag: 08:00–18:00","",google-places:musteri
orlycke-gardsbutik,"Örlycke Gårdsbutik","","Örlyckevägen 130-4, 294 93 Sölvesborg, Sverige","Sölvesborg",Blekinge,56.1649548,14.6187147,http://orlyckegardsbutik.se/besok.html,"070-758 68 03","","[""annat""]",1,0,0,0,"","","google-places:gårdsförsäljning"
alskute-farm-brewery-ab,"Alskute Farm & Brewery AB","","sockerbruket, 622 54 Romakloster, Sverige","",Gotland,57.5074234,18.4489267,http://www.alskute.com/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
ansarve-farm,"Ansarve farm","","Adelsgatan 1, 621 57 Visby, Sverige",Visby,Gotland,57.6353148,18.2921555,https://www.ansarvefarm.com/,"070-280 48 47","","[""grönsaker""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 11:00–15:00, söndag: 11:00–15:00","","google-places:ekologisk gård"
bageriet-mat-bar,"Bageriet Mat & Bar","","Stora torget 7, 621 56 Visby, Sverige",Visby,Gotland,57.6409068,18.2960463,http://www.bagerietvisby.se/,"0498-21 28 04","","[""bakat""]",1,1,0,0,"måndag: 11:30–02:00, tisdag: 11:30–02:00, onsdag: 11:30–02:00, torsdag: 11:30–02:00, fredag: 11:30–02:00, lördag: 11:30–00:00, söndag: 11:30–02:00","","google-places:gårdsrestaurang"
barlingbo-bryggeri-ab,"Barlingbo Bryggeri AB","","Artillerigatan 9, 621 38 Visby, Sverige",Visby,Gotland,57.6331291,18.2997875,http://www.barlingbobryggeri.se/,"0498-10 53 50","","[""öl""]",0,1,0,0,"måndag: 08:00–13:00, tisdag: 08:00–13:00, onsdag: 08:00–13:00, torsdag: 08:00–13:00, fredag: 08:00–13:00, lördag: Stängt, söndag: Stängt","",google-places:bryggeri
bisums-gotlands-honung,"Bisums Gotlands Honung","","BJÖRKE TYNNE 905, 622 42 Romakloster, Sverige","",Gotland,57.4948792,18.3687497,http://bisumshonung.se/,"073-955 92 68","","[""honung"",""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","",google-places:biodling
bondeblom-gardsbutik,"Bondeblom Gårdsbutik","","BURS VIDRINGS 309, 623 49 Stånga, Sverige","",Gotland,57.2555607,18.4984094,http://bondeblom.se/,"","","[""annat""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbutik"
bote-lammgard-boel-olaison,"Bote Lammgård - Boel Olaison","","ALSKOG BOTE 174, 623 64 Ljugarn, Sverige","",Gotland,57.3296007,18.6204999,https://boelolaison.se/,"070-201 95 88","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 12:00–16:00, lördag: 12:00–16:00, söndag: Stängt","","google-places:gårdsägg"
bryggeriet-mat-malt,"Bryggeriet Mat & Malt","","Artillerigatan 9, 621 38 Visby, Sverige",Visby,Gotland,57.63313,18.299943,http://www.bryggerietvisby.se/,"072-338 31 31","","[""öl"",""grönsaker""]",0,1,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: 16:00–22:00, torsdag: 16:00–22:00, fredag: 16:00–00:00, lördag: 16:00–00:00, söndag: Stängt","",google-places:bryggeri
brodboden-brod-mat-oster,"Brödboden Bröd & Mat Öster","","Schéelegatan 6, 621 45 Visby, Sverige",Visby,Gotland,57.6366124,18.3023453,https://brodbodensodertorg.se/,"0498-21 07 33","","[""bakat""]",0,0,0,0,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: 08:00–15:00, söndag: Stängt","","google-places:gårdsbageri"
brodboden-sodertorg,"Brödboden Södertorg","","Södertorg 25, 621 57 Visby, Sverige",Visby,Gotland,57.63507,18.292161,https://brodbodensodertorg.se/,"0498-21 07 33","","[""bakat""]",1,1,0,0,"måndag: 06:30–16:00, tisdag: 06:30–16:00, onsdag: 06:30–16:00, torsdag: 06:30–16:00, fredag: 06:30–16:00, lördag: 07:30–15:00, söndag: Stängt","","google-places:gårdscafé"
burgsviks-bryggeri,"Burgsviks bryggeri","","Skolvägen 10, 623 35 Burgsvik, Sverige","",Gotland,57.0307325,18.2807346,https://www.burgsviksbryggeri.se/,"","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
buters-gardsbutik,"Buters Gårdsbutik","","Buters Eko Eskelhem, Buters 422, 622 70 Gotlands Tofta, Sverige",Gotland,Gotland,57.47341,18.1963126,http://buterseko.se/,"070-819 26 06","","[""annat"",""kött""]",1,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbutik"
bantebingels-gard,"Bäntebingels gård","","GOTHEM BÄNTEBINGELS 830, 624 30 Slite, Sverige","",Gotland,57.5832751,18.7126212,https://bantebingelsgard.se/,"076-949 90 47","","[""annat"",""kött""]",1,0,0,0,"","","google-places:gårdsbutik"
bargarden-kallunge-ab,"Bärgården Källunge AB","","Källunge Burs 134, 621 79 Visby, Sverige",Visby,Gotland,57.6281958,18.5784837,https://www.bargarden.se/,"070-240 77 25","","[""annat"",""grönsaker""]",1,0,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–17:00, söndag: 10:00–17:00","","google-places:gårdsbutik"
drangens-gardsbageri,"Drängens gårdsbageri","","BRO HALNER 127, 621 73 Visby, Sverige",Visby,Gotland,57.6617039,18.4236644,https://www.drangensgardsbageri.com/,"073-650 11 26","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 16:00–19:00, lördag: 16:00–19:00, söndag: Stängt","","google-places:gårdsbageri"
ejmunds-gard-sag-ab,"Ejmunds Gård & Såg AB","","ROMA AJMUNDS 660, 622 54 Romakloster, Sverige","",Gotland,57.5203619,18.4284504,http://www.ejmunds.se/,"0498-507 81","","[""annat"",""kött""]",1,0,0,0,"måndag: 10:00–16:00, tisdag: 10:00–16:00, onsdag: 10:00–16:00, torsdag: 10:00–16:00, fredag: 10:00–16:00, lördag: 10:00–16:00, söndag: Stängt","","google-places:gårdsbutik"
ekofrida,Ekofrida,"","NÄR MICKELGÅRDS 395, 623 48 Stånga, Sverige","",Gotland,57.2513911,18.6309828,http://www.ekofrida.se/,"070-426 06 34","","[""grönsaker""]",0,0,0,0,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 09:00–19:00, söndag: 09:00–19:00","","google-places:ekologisk gård"
emmas-homemade,"Emmas Homemade","","Smitterbergsvägen 7, 623 77 Klintehamn, Sverige","",Gotland,57.3838894,18.1989331,https://m.facebook.com/Emmas-Homemade-893954483962877/,"076-766 14 42","","[""bakat""]",0,0,0,0,"","","google-places:gårdsbageri"
eskelunds-hembageri,"Eskelunds Hembageri","","Stenhuggarvägen 5-7, 621 53 Visby, Sverige",Visby,Gotland,57.6212095,18.3230134,http://eskelunds.se/kontakt/,"070-585 81 50","","[""bakat""]",0,0,0,0,"","","google-places:gårdsbageri"
ett-rum-for-resande-caf,"Ett Rum För Resande Café","","S:t Hansgatan 15, 621 56 Visby, Sverige",Visby,Gotland,57.6387792,18.2933756,http://ettrumforresandecafe.com/,"0498-21 81 40","","[""bakat""]",0,0,0,0,"måndag: 10:00–15:00, tisdag: 10:00–15:00, onsdag: 10:00–15:00, torsdag: 10:00–15:00, 18:00–21:00, fredag: 10:00–15:00, 18:00–21:00, lördag: 10:00–15:00, 18:00–21:00, söndag: Stängt","","google-places:gårdsbageri"
fiket-i-visby-ab-fiket-osterport,"Fiket i Visby AB / Fiket Österport","","Österväg 2, 621 45 Visby, Sverige",Visby,Gotland,57.6383762,18.2983846,http://fiketvisby.se/,"0498-21 73 46","","[""bakat""]",0,0,0,0,"måndag: 11:00–17:00, tisdag: 11:00–17:00, onsdag: 11:00–19:00, torsdag: 11:00–19:00, fredag: 11:00–19:00, lördag: 11:00–16:00, söndag: Stängt","","google-places:gårdsbageri"
fadoktorn-veterinar-gotland,"Fädoktorn Veterinär Gotland","","Kantzargatan 9, 623 50 Hemse, Sverige","",Gotland,57.2357299,18.3790796,https://www.fadoktorn.se/,"0498-60 20 21","","[""kött""]",0,0,0,0,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: Stängt, söndag: Stängt","","google-places:viltuppfödare"
gandarve-gard-aggbod-i-vange,"Gandarve gård - Äggbod i Vänge","","VÄNGE GANDARVE 531, 622 36 Romakloster, Sverige","",Gotland,57.4659071,18.5208276,http://gandarvegard.se/,"","","[""annat"",""kött""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–19:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:gårdsbutik"
gannarve-skeppssattning,"Gannarve skeppssättning","","623 55 Klintehamn, Sverige","",Gotland,57.3478584,18.1922436,https://uddautflykter.se/guide/gotland/gannarve-skeppssattning/,"","","[""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:odlare gård"
gisslause-lammgard,"Gisslause Lammgård","","624 53 Lärbro, Sverige","",Gotland,57.7533567,18.7776722,http://www.gisslause.se/,"","","[""kött""]",0,0,0,0,"","","google-places:lammgård"
glastade-gard,"Glästäde gård","","LÄRBRO GLÄSTÄDE 1010, 624 53 Lärbro, Sverige","",Gotland,57.7666592,18.7703711,http://glastadegard.se/,"070-882 68 21","","[""annat"",""kött""]",1,0,0,0,"","","google-places:gårdsbutik"
gotland-whisky,"Gotland Whisky","","Visbyvägen 10, 622 54 Romakloster, Sverige",Visby,Gotland,57.5073118,18.4486432,http://www.gotlandwhisky.se/,"073-596 37 57","","[""sprit""]",0,1,0,0,"måndag: 12:30–17:00, tisdag: 12:30–17:00, onsdag: 12:30–17:00, torsdag: 12:30–17:00, fredag: 12:30–17:00, lördag: 12:30–17:00, söndag: 12:30–17:00","","google-places:lokal producent mat"
gotlands-bryggeri,"Gotlands Bryggeri","","S:t Hansgatan 47, 621 56 Visby, Sverige",Visby,Gotland,57.6416902,18.2948334,https://gotlandsbryggeri.se/,"0498-21 77 73","","[""öl""]",0,1,0,0,"","",google-places:bryggeri
gotlands-delikatesser-gardsbutik-pesto-salmbar,"Gotlands Delikatesser Gårdsbutik Pesto&Salmbär","","VÄSKINDE KAUNGS 519, 622 75 Visby, Sverige",Visby,Gotland,57.7075509,18.4082098,http://www.gotlandsdelikatesser.se/,"070-313 77 58","","[""annat"",""kött""]",1,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 09:00–19:00","","google-places:gårdsbutik"
gotlands-korvfabrik,"Gotlands korvfabrik","","G:a Sockerbruket, Visbyvägen 10, 622 54 Romakloster, Sverige",Visby,Gotland,57.5074616,18.4504256,http://gotlandskorvfabrik.se/,"072-362 45 32","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 15:00–18:00, lördag: 12:00–15:00, söndag: Stängt","","google-places:gårdsslakteri"
gotlandsagg-ab,"Gotlandsägg AB","","Stenkyrka Stenstugu 155, 624 42 Tingstäde, Sverige","",Gotland,57.8051104,18.5219907,https://gotlandsagg.se/,"0498-29 10 60","","[""annat""]",0,0,0,0,"","","google-places:gårdsägg"
gott-fran-idholmen,"Gott från Idholmen","","VÄSKINDE IDHOLMEN 945, 622 75 Visby, Sverige",Visby,Gotland,57.7204937,18.4468469,http://www.idholmen.se/,"073-180 36 28","","[""annat""]",0,0,0,0,"","","google-places:gårdsägg"
granngarden,"Granngården","","Färjeleden 5, 621 58 Visby, Sverige",Visby,Gotland,57.6275699,18.277575,https://www.granngarden.se/butiker/visby,"","","[""annat""]",0,0,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 09:00–14:00, söndag: 10:00–14:00","","google-places:lokal producent mat"
graute-gard-far-och-lammgard,"Graute gård - Får och Lammgård","","HEJNUM GRAUTE 310, 624 38 Tingstäde, Sverige","",Gotland,57.6653881,18.6339609,http://www.grautegard.se/,"070-471 29 99","","[""kött""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 11:00–17:00, lördag: 11:00–15:00, söndag: Stängt","","google-places:gårdsbutik"
gullans-gard-lammskinn-och-gardsbutik-gotland,"Gullans Gård - Lammskinn och gårdsbutik - Gotland","","Hall Medebys 809, 624 56 Lärbro, Sverige","",Gotland,57.906921,18.7166178,http://gullansgard.se/,"070-999 28 68","","[""kött""]",1,0,0,0,"","","google-places:gårdsbutik"
gutebollens-bageri,"Gutebollens bageri","","KÄLLUNGE BÖLUNGS 432, 621 79 Visby, Sverige",Visby,Gotland,57.6119727,18.5834225,http://www.gutebollen.se/,"0498-300 90","","[""bakat""]",0,0,0,0,"","","google-places:gårdsbageri"
gard-djurhalsan-gotland,"Gård & Djurhälsan Gotland","","Roma Lövsta 3, 622 54 Romakloster, Sverige","",Gotland,57.5167172,18.4504774,http://www.gardochdjurhalsan.se/,"077-121 65 00","","[""annat""]",0,0,0,0,"","","google-places:ekogård"
gardsservice,"Gårdsservice","","Visbyvägen 35, 622 54 Romakloster, Sverige",Visby,Gotland,57.5039189,18.4564148,https://www.gardsservice.se/,"0498-28 71 60","","[""annat""]",1,0,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 09:00–14:00, söndag: Stängt","","google-places:gårdsbutik"
h10-bar-caf,"H10 Bar & Café","","Hästgatan 10B, 621 57 Visby, Sverige",Visby,Gotland,57.6383617,18.2938658,http://www.h10barcafe.se/,"0498-21 22 10","","[""bakat""]",0,0,0,0,"måndag: 08:30–18:00, tisdag: 08:30–18:00, onsdag: 08:30–18:00, torsdag: 08:30–18:00, fredag: 08:30–19:00, lördag: 10:00–17:00, söndag: 10:00–17:00","","google-places:gårdsbageri"
halfvede-musteri,"Halfvede Musteri","","När Siglajvs 842, 623 48 Stånga, Sverige","",Gotland,57.2288394,18.6148855,http://halfvede.se/,"0498-23 00 00","","[""vin"",""kött""]",1,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 09:00–16:00, fredag: 09:00–16:00, lördag: 09:00–16:00, söndag: 09:00–16:00","","google-places:gårdsförsäljning"
hejde-knacke,"Hejde Knäcke","","Hejde Forse 650, 623 75 Klintehamn, Sverige","",Gotland,57.405896,18.321019,http://www.hejdeknacke.se/,"0498-21 43 14","","[""bakat""]",0,0,0,0,"","","google-places:gårdsbageri"
hesselby-jernvagskaf-se-fb-for-oppettider,"Hesselby Jernvägskafé (Se FB för öppettider)","","DALHEM HÄSSELBY, 622 56 Dalhem, Sverige","",Gotland,57.5444135,18.5313833,https://www.facebook.com/Hesselby-Jernv%C3%A4gskaf%C3%A9-1586179098287351/,"073-844 94 58","","[""bakat""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","","google-places:gårdsbageri"
